date,area_km2,volume_mcm,evaporation_mm,precipitation_mm,delta_volume_mcm,precipitation_volume_mcm,evaporation_volume_mcm,residual_mcm
2020-03-28,35.09803490182409,86.48663402545264,0.6447852,,6.698354275241016,,0.022630693453779625,
2020-03-29,35.818524156940114,93.18498830069365,0.72384197,,6.698354275241002,,0.02592695108825212,
2020-03-30,36.539013412056136,99.88334257593465,1.1871654,,6.698354275241002,,0.04337785247292899,
2020-03-31,37.259502667172164,106.58169685117566,1.2875427,,6.698354275241016,,0.04797320066474805,
2020-04-01,37.979991922288185,113.28005112641668,0.9913246,,6.698354275241016,,0.03765050030036556,
2020-04-02,38.70048117740421,119.97840540165768,1.3168103,,6.698354275241002,,0.05096119222936198,
2020-04-03,39.42097043252023,126.67675967689868,1.9318119,,6.698354275241002,,0.07615389979109072,
2020-04-04,40.14145968763625,133.3751139521397,1.2736853,,6.69835427524103,,0.05112758712468488,
2020-04-05,40.86194894275227,140.07346822738072,0.92588925,,6.698354275241002,,0.037833639260143194,
2020-04-06,41.5824381978683,146.77182250262172,2.0881,,6.698354275241002,,0.08682828920096879,
2020-04-07,42.30292745298432,153.47017677786272,0.51401657,,6.698354275241002,,0.02174440567034184,
2020-04-08,43.02341670810034,160.16853105310372,1.0222234,,6.698354275241002,,0.04397954330697114,
2020-04-09,43.74390596321636,166.86688532834472,0.7510641,,6.698354275241002,,0.03285447736274773,
2020-04-10,44.464395218332385,173.56523960358575,1.5331415,,6.69835427524103,,0.06817020958162694,
2020-04-11,45.184884473448406,180.26359387882678,1.7056494,,6.69835427524103,,0.07706957109120659,
2020-04-12,45.90537372856443,186.96194815406778,1.4828024,,6.698354275241002,,0.0680685983376123,
2020-04-13,46.625862983680456,193.66030242930879,1.238439,,6.698354275241002,,0.057743287127646245,
2020-04-14,47.34635223879648,200.3586567045498,1.4419789,,6.698354275241002,,0.06827244092031227,
2020-04-15,48.0668414939125,207.0570109797908,2.4637296,,6.698354275241002,,0.11842370016706044,
2020-04-16,48.78733074902852,213.7553652550318,2.6135366,,6.698354275241002,,0.12750747452889147,
2020-04-17,49.50782000414454,220.4537195302728,1.7919971,,6.698354275241002,,0.088717869874749,
2020-04-18,50.22830925926057,227.15207380551385,2.289588,,6.6983542752410585,,0.11500213414029191,
2020-04-19,50.94879851437659,233.85042808075485,2.074364,,6.698354275241002,,0.10568635348147629,
2020-04-20,51.66928776949261,240.54878235599585,0.38150528,,6.698354275241002,,0.019712106097900854,
2020-04-21,52.389777024608634,247.24713663123683,1.9821953,,6.698354275240973,,0.10384676978622723,
2020-04-22,53.73549893261177,271.09696472942727,1.4023906,,23.849828098190443,,0.07535815858940478,
2020-04-23,55.081220840614904,294.9467928276177,2.0052643,,23.849828098190414,,0.11045240575210107,
2020-04-24,56.426942748618046,318.79662092580816,2.495104,,23.84982809819047,,0.14079109055984787,
2020-04-25,57.77266465662118,342.64644902399857,2.227107,,23.849828098190414,,0.12866590586541363,
2020-04-26,59.118386564624316,366.496277122189,2.5012226,,23.849828098190414,,0.14786824455097472,
2020-04-27,59.35808019321528,376.2065834524601,1.22782,,9.710306330271123,,0.07288103802283358,
2020-04-28,59.59777382180624,385.9168897827312,1.1683213,,9.710306330271067,,0.06962934858859864,
2020-04-29,59.837467450397206,395.6271961130023,1.5700568,,9.710306330271123,,0.09394822266527479,
2020-04-30,60.07716107898817,405.33750244327337,2.5006545,,9.710306330271067,,0.15023222319939664,
2020-05-01,60.316854707579125,415.0478087735445,3.3595355,,9.710306330271123,,0.20263661463845417,
2020-05-02,60.55654833617009,424.7581151038156,2.2027037,,9.710306330271123,,0.1333881330793107,
2020-05-03,60.79624196476105,434.4684214340867,1.2070467,,9.710306330271067,,0.07338390323596634,
2020-05-04,61.035935593352015,444.1787277643578,1.828528,,9.710306330271123,,0.11160591723864077,
2020-05-05,61.27562922194298,453.88903409462887,1.4346339,,9.710306330271067,,0.08790809492563001,
2020-05-06,61.51532285053394,463.5993404249,2.1225042,,9.710306330271123,,0.13056653111461428,
2020-05-07,61.5004960825478,463.5993404249,2.0544503,,0.0,,0.12634971262693914,
2020-05-08,61.485669314561655,463.5993404249,2.1741066,,0.0,,0.13367639946220597,
